index,sentence_1,sentence_2,calculated_similarity,actual_similarity
1590,sheep standing in afield.,A large dog stands next to a sheep in a field.,0.7035483121871948,0.625
1591,They might have been discussing rune-bone games.,they could be talking about the game-bone game.,0.7515113353729248,0.625
1592,Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump,@realDonaldTrump gonna be on @greta show right now! #greta #TrumpIsRight,0.5559775829315186,0.625
1593,GParted and KDE Partition Manager are graphical programs using the parted libraries .,GParted is a graphical program using the parted libraries .,0.9090222716331482,0.625
1594,Troll 3 is a 1990 horror film directed by Joe D'Amato and Fabrizio Laurenti .,"Troll 2 is a 1990 horror film , directed by Claudio Fragasso , under the pseudonym Drake Floyd .",0.7925867438316345,0.625
1595,"And I certainly won't let this stop me from reading her new novel, Dorothy Must Die.","I won't give anything away, but we see how Dorothy turns into the person she is in Dorothy Must Die.",0.790044903755188,0.625
1596,This book could inspire homicidal tendencies simply by existing!,Laurent could inspire homicidal tendencies simply by breathing.,0.9208722710609436,0.625
1597,"Failed to install agent on %1, rc=%2!ld!","installation of an agent in% 1 failed, hr =% 2! LX!.",0.5819764137268066,0.625
1598,"Well,I guess there'sa first time for everything.",I think it's all for the first time.,0.8149769902229309,0.625
1599,"On August 2 , a tropical storm hit Northeastern Florida .","In early October , a hurricane caused damage and erosion to northeastern Florida .",0.6032674312591553,0.625
1600,"He tired of the lack of discipline of the Grande Bande and , with the King 's permission , formed his own Petits Violons .","They were not very good , so he got the king 's permission to start another group which he called Petits Violons .",0.6912760138511658,0.625
1601,Alastor was also a pleasant surprise.,I loved the internal dialog between Alastor and Prosper.,0.40713271498680115,0.625
1602,Three young musician in a band performing by female singing and two males playing guitars.,"A band made up of a guitarist, bass guitarist, drummer, and female vocalist performs at a well lit venue.",0.690842866897583,0.625
1603,A woman with neon headphones writes in a notebook.,A girl sitting at a desk writing in a notebook.,0.5245216488838196,0.625
1604,"Evolution is not an opinion, not a belief.","Atomic theory is not an opinion, not a belief.",0.9250629544258118,0.625
1605,did it hurt when you fell from heaven?,"When you fell from Heaven, what did you say?",0.7666501998901367,0.625
1606,A topless mannequin is photographed next to a blue car.,A topless woman with her face painted is covered in mud.,0.6717987060546875,0.625
1607,Lark and Wren come to make some friends within this group.,I was completely engrossed by the strange relationship between Lark and Wren and how it has affected both their family and the school lives.,0.6502611637115479,0.625
1608,A blond gear with a pink shirt is blowing on a dandelion.,A young girl is preparing to blow on a dandelion in her hand.,0.5365296602249146,0.625
1609,"In 2007 , MIT formed the Kerberos Consortium to foster continued development .",MIT developed Kerberos to protect network services provided by Project Athena .,0.4470824599266052,0.625
1610,"One question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote ""Yes"" or abstain.","France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes.",0.8213763236999512,0.625
1611,Hillary is killing it so far on the trail. She's finally showing her personal side and I think it will benefit her profoundly.,Thank you @HillaryClinton for your support of the LGBT community. On this historic day I thank you for giving us hope.,0.6240333914756775,0.625
1612,Jesus of Suburbia by Green Day does not apply to that.,Green Day Jesus of Suberbia I think,0.4312865734100342,0.625
1613,Tripe is eaten in many parts of the world . Tripe dishes include :,Tripe is part of an animal 's stomach often served as food .,0.6129932999610901,0.625
1614,"With tears streaming down my cheeks, Kate Messner captured the cunning, baffling, and powerful disease of addiction in a way that left me speechless.","Great book by Kate Messner that explores the dynamics of sisters when one goes off to college, Irish step dancing and ice fishing.",0.5938841104507446,0.625
1615,He loves that show Yo Momma.,Just watch Yo Momma on MTV,0.3721317946910858,0.625
1616,The only thing I wish was different is that I just want so much more of Juliette and Warner.,What happened in Ignite Me between Juliette and Warner was what I anticipated.,0.6778059601783752,0.625
1617,1966 was a common year starting on Saturday of the 1966 Gregorian calendar .,1950 was a common year starting on Sunday of the Gregorian calendar .,1.0,0.625
1618,This enabled Roh to win by a narrow margin and become the country 's first democratically elected president .,This made Roh the first elected president after the time that the military ruled the country .,0.5906534790992737,0.625
1619,"Napoleon made him the King of Holland on June 5 , 1806 .",In 1806 the Kingdom of Holland replaced the republic to further French interests .,0.4617108404636383,0.625
1620,"That took me five minutes, but I finished.",This task will take five to ten minutes to complete.,0.5965799689292908,0.625
1621,A few people white water rafting.,A kayaking team in red paddles down through the water.,0.4506680369377136,0.625
1622,Only one thing had the potential to spoil this book.,The only thought I had for most of this book was heartbreak.,0.693199872970581,0.625
1623,"Ashelin leaves him , but later , Jak changes his mind and makes the journey via transport to Haven City .","Further throughout the game , Ashelin , asks Jak to come back to Haven City .",0.6138720512390137,0.625
1624,"Colin Matthew Delaney is an American professional wrestler , best known for wrestling for World Wrestling Entertainment .",Randal `` Randy '' Keith Orton is an American professional wrestler currently signed to World Wrestling Entertainment wrestling on its Raw brand .,0.7736248970031738,0.625
1625,@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH..,"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists.",0.33801695704460144,0.625
1626,Girl stands in subway waiting on something.,A girl stands in a dimly lit area.,0.35715779662132263,0.625
1627,Patrick Sharp is a Canadian professional ice hockey player currently playing for the Chicago Blackhawks of the National Hockey League .,Niklas Hjalmarsson is a Swedish ice hockey defenceman currently playing for the Chicago Blackhawks of the National Hockey League .,0.9459254741668701,0.625
1628,"The British Rail Derby Lightweight diesel multiple units , were the first such trains to be built en-masse for British Railways .",The British Rail Class 44 or Sulzer Type 4 diesel locomotives were built by British Railways ' Derby Works between 1959 to 1960 .,0.7381932139396667,0.625
1629,"A group of three dogs running across a rocky, sandy beach.",A dog is jumping over a stream of water on a sandy beach.,0.6661161780357361,0.625
1630,"Until recently , Red Pandas were captured and sold to zoos .","In recent years , more zoos in Japan are breeding Red Pandas .",0.617364764213562,0.625
1631,Seasonal rankings of The Fresh Prince of Bel-Air on NBC .,The Fresh Prince of Bel-Air was a popular American television series .,0.1973949819803238,0.625
1632,I enjoy that he casts Johnny Depp in almost all of his movies.,Johnny Depp is great and I am his biggest fan.,0.5532823204994202,0.625
1633,"The Village of Red Hook is in the Town of Red Hook , located on US Route 9 .","The Village of Red Hook is a community in Dutchess County , New York , United States .",0.5613603591918945,0.625
1634,The Covenant series will always be my favorite of mine.,I am in love with this series and will have a review up for you as soon as I gather my thoughts.,0.731384813785553,0.625
1635,A small child taking a picture with a camera on a tripod.,A girl shows a small child her camera.,0.5519378781318665,0.625
1636,"Flowers, normally roses, and a box of candy.",Send her items such as candy and/or flowers.,0.31458112597465515,0.625
1637,Hardy returned to TNA on July 21 and was awarded a shot at the NWA World Heavyweight Championship .,"Hardy challenged for the title on September 8 , losing to NWA World Heavyweight Champion Jeff Jarrett .",0.5040213465690613,0.625
1638,"@WildChild69 No, U want 2 limit the doctor's choice & force him/her to help w/ abortions. I want to protect life & human dignity.","@WildChild69 Typo - I meant to say ""dies"" - With every abortion @ least one human dies.",0.5635308027267456,0.625
1639,"A band, including a keyboard player, guitarist, and drummer, perform on a stage illuminated by pink lights.",A male vocalist and his accompanying guitarist wearing white pants are performing on stage.,0.5660983920097351,0.625
1640,I have this song stuck in my head.,The captain planet song is stuck in my head.,0.7160495519638062,0.625
