text,label
in what movie do munchkins encourage dorothy and her dog toto to follow the yellow brick road,"O,O,O,O,B-Plot,I-Plot,B-Character_Name,B-Plot,I-Plot,I-Plot,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie do three wwii veterans return home to small town america to discover that they and their families have been irreparably changed,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a carpenter roofer by day stripper by night star channing tatum and was considered rather controversial,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,B-Actor,I-Actor,O,O,O,O,O"
in what movie does a character played by morgan freeman state get busy living or get busy dying,"O,O,O,O,O,O,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a cub named simba runaway fearing he caused his father s death and must face off against his uncle scar,"O,O,O,O,O,B-Plot,O,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name"
in what movie does a former potions teacher first become headmaster of a maguical school,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a group a teens witness a horrific train crash as well as a possible alien cover up,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a group of hard working people conspire to rob their boss s high rise residence after he lost all their pension fund in a ponzi scheme,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a group of people set out to stop a gigantic white shark,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a writer discover a secret drug which gives him super human abilities,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does a young girl escape the doldrums of regular day life through a tiny keyhole,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does aaron eckhart s character come out of retirement to help save the city of angels from alien invasion,"O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does adam sandler fake a rocky marriage with jennifer aniston in order to woo brooklyn decker,"O,O,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,B-Actor,I-Actor"
in what movie does alex sing the song singing in the rain before he rapes a woman,"O,O,O,O,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does an astronaut land on a mysterious land where primates rule over humans,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does bette davis caution everyone to fasten your seatbelts it s going to be a bumpy night,"O,O,O,O,B-Actor,I-Actor,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote"
in what movie does clarice come face to face with the intelligent and soft spoken dr hannibal lecter,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does clark gable say this famous line frankly my dear i do n t give a damn,"O,O,O,O,B-Actor,I-Actor,O,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote"
in what movie does dustin hoffman instantly count dropped matchsticks and repeatedly announce that he is an excellent driver,"O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does dustin hoffman play an autistic man who claims to be an excellent driver,"O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does jennifer lawrence play a child who must fight other children to stay alive,"O,O,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does professor xavier recruit cyclops iceman angel beast and marvel girl to his school in order to train them to use their powers,"O,O,O,O,B-Character_Name,I-Character_Name,B-Plot,B-Character_Name,I-Character_Name,I-Character_Name,I-Character_Name,O,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does sigourney weaver battle not one but multiple vicious creatures from outer space,"O,O,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does steve martin keep get thrown together with john candy after they get stranded while trying to get home to their families for christmas,"O,O,O,O,B-Actor,I-Actor,O,O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does susan sarandon play a baseball groupie for a minor league team in north carolina,"O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does the character dwayne johnson go from a famous hockey player into a fantasy figure,"O,O,O,O,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie does the heroine go on a quest to find her way home after a tornado propels her from kansas into a magical world,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie musical does the rain in spain fall mainly on the plain,"O,O,O,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie must perseus cut off the head of medusa and use it to defeat the kraken,"O,O,O,O,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie staring orson wells does his character whisper the word rosebud just before he dies,"O,O,O,O,B-Actor,I-Actor,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie was a small town plagued by insanity and death after a mysterious toxin contaminated their water supply,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie was maggie gylenhaal cast to play rachel bruce s long time friend and love interest,"O,O,O,O,B-Actor,I-Actor,O,O,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what movie was there a man who was really injured who was remade with metal parts and fought crime,"O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what orson welles movie do reporters attempt to decipher the meaning of rosebud a man s last words,"O,O,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what raunchy comedy starring john cusack do a group of friends accidentally travel back to the 1980 s,"O,O,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what road trip comedy does an alien crash with two geeks and ultimately change their lives,"O,O,O,O,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what romantic comedy starring meg ryan does hugh jackman travel back in time by accident and fall in love with her,"O,O,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what sci fi film is a giant gorilla capture and taken to new york city against his will,"O,O,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what science fiction movie does arnold use the classic catch phrase i ll be back,"O,O,B-Genre,I-Genre,O,O,B-Actor,O,O,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote"
in what sequel does liam neeson once again have to track down his daughter and her kidnappers,"O,O,B-Relationship,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what sequel to the hit comedy finds a group of friends stranded in singapore,"O,O,B-Relationship,O,O,O,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what steven speilberg movie does oskar feel compelled to turn his factory into a refuge for jews,"O,O,B-Director,I-Director,O,O,B-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what suspense film from alfred hitchcock does a lame man solve a murder with only his binoculars,"O,O,B-Genre,O,O,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in what terry gilliam movie does graham chapman play arthur the king of the britons,"O,O,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Character_Name,O,O,O,O,O"
in what time travel film franchise does a teenage boy have to learn lessons of his own ego as well as being grateful for what he has and finds a way to make his family s life better in the present,"O,O,B-Genre,I-Genre,B-Relationship,I-Relationship,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which 1968 classic did we hear the phrase open the pod bay doors hal,"O,O,B-Year,B-Opinion,O,O,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote"
in which 1970 s movie did tim curry play a transvestite scientist named dr frank n furter who was from transsylvania,"O,O,B-Year,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,I-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot"
in which 1991 disney movie did paige o hara lend her voice to the lead character belle,"O,O,B-Year,B-Director,O,O,B-Actor,I-Actor,I-Actor,O,O,O,O,O,O,O,B-Character_Name"
in which 1993 did we hear holly hunter use not my speaking voice but my mind s voice,"O,O,B-Year,O,O,O,B-Actor,I-Actor,O,O,O,B-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote"
in which 1995 movie did brad pitt s character david mills find his wife s decapitated head in a box,"O,O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which animated movie did steve carell play a thief who is trying to steal the moon,"O,O,B-Genre,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which film does a pair of nyc cops in the narcotics bureau stumble onto a drug smuggling job with a french connection,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which film does a preview tour of a theme park suffer a major power breakdown that allows its cloned dinosaur exhibits to run amok,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which film does a robotic assassin from a post apocalyptic future travel back in time to eliminate a waitress whose son will grow up and lead humanity in a war against machines,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which film does competition between the maid of honor and a bridesmaid over who is the bride s best friend threaten to upend the life of an out of work pastry chef,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which film focuses on the claustrophobic world of a wwii german u boat boredom filth and sheer terror,"O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which holiday classic does an angel get his wings by showing a hapless man what would happen if he had never existed,"O,O,B-Genre,B-Opinion,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which marx brother movie in a series of comedic events end up onstage at a crazy opera,"O,O,B-Director,I-Director,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which movie are there superheroes as characters,"O,O,O,O,O,B-Plot,I-Plot,I-Plot"
in which movie did a group of random strangers get trapped in a shopping mall surrounded by flesh eating zombies,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which movie did adam sandler play a character and his characters annoying twin sister,"O,O,O,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O,O"
in which movie did gwyneth paltrow play a singer who went to rehab for alcoholism,"O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which movie did robert patrick play the t 1000 a machine sent to kill john conner,"O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name"
in which movie does a female surfer overcomes obstacles after losing her arm due to a shark attack,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which movie does christian bale play a fallen superhero trying to save gotham city from nuclear destruction,"O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which movie does matt damon plays a mathematical genius working as a janitor who gets help from a psychologist to find direction in his life,"O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which movie has the protaganist been a princess,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot"
in which movie was a man sent back in time to protech sarah connor from a machine from the future,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
in which time travel movie do four hapless friends find themselves stuck in the 80 s after a malfunction of a jacuzzi,"O,O,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
is facebook a real company or is this just a fictional portrayle in the movie,"O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O"
it s famously cold in this murder mystery film where the lead investigator is played by frances mcdormand,"O,O,O,O,O,O,B-Genre,I-Genre,O,O,O,O,O,O,O,O,B-Actor,I-Actor"
it s megatron starscream and the deceptions against optimus prime and the autobots once again in this 2011 movie,"O,O,B-Character_Name,I-Character_Name,O,B-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Year,O"
it s the film directed by sofia coppola in which bill murray and scarlett johansen meet at a tokyo hotel,"O,O,O,O,O,O,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
it took three hours in make up to turn the 23 year old lea thompson into the 47 year old lorraine for this 1985 comedy adventure film,"O,O,O,O,O,O,O,O,O,O,O,O,O,B-Actor,I-Actor,O,O,O,O,O,B-Character_Name,O,O,B-Year,B-Genre,I-Genre,O"
j j abrams insisted that the train station scenes were actually shot at night outside instead of in a studio for this 2011 sci fi feature,"B-Director,I-Director,I-Director,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-Year,B-Genre,I-Genre,O"
jack black provided the lead voice in this 2008 animated martial arts movie that spawned a 2011 sequel,"B-Actor,I-Actor,O,O,O,O,O,O,B-Year,B-Genre,I-Genre,I-Genre,O,O,O,O,B-Relationship,I-Relationship"
jack nicholson stars as a drop out from upper class america picks up work along the way on oil rigs when his life is n t spent in a squalid succession of bars motels and other points of interest in this 1970 drama,"B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Year,B-Genre"
jack nicholson stars as a private detective in this classic film about murder and water rights in 1930 s los angeles,"B-Actor,I-Actor,O,O,O,B-Year,I-Year,O,O,B-Opinion,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
jack nicholson stars in this roman polanski mystery drama as a private detective working on an adultery case who stumbles upon a crime,"B-Actor,I-Actor,O,O,O,B-Director,I-Director,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
jack skellington the pumpkin king is the protagonist of this animated movie this is halloween,"B-Character_Name,I-Character_Name,I-Character_Name,I-Character_Name,I-Character_Name,O,O,O,O,O,B-Genre,O,O,O,O"
jackie chan stars in this family film about a secret agent who takes up baby sitting when his real job comes knocking,"B-Actor,I-Actor,O,O,O,B-Genre,I-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
jake gyllenhaal and anne hathaway star in this movie set in pittsburgh jake s character sells drugs for a living,"B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
jake gyllenhaal grows his hair long and travels to ancient iran to save a princess amidst a crumbling empire,"B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
james cagney stars as a young hoodlum who rises up through the ranks of the chicago underworld in this 1931 classic,"B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Year,O"
james cagney won his only academy award for playing george m cohan in what rousing patriotic warner bros musical,"B-Actor,I-Actor,B-Award,O,O,B-Award,I-Award,O,O,B-Character_Name,I-Character_Name,I-Character_Name,O,O,B-Plot,I-Plot,O,O,B-Genre"
james cameron directed this 1989 science fiction wonder with ed harris and mary elizabeth mastrantonio staring this one should be easy,"B-Director,I-Director,O,O,B-Year,B-Genre,I-Genre,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor,O,O,O,O,O,O"
james franco trains a genius animal who eventually rebelled in this thrilling prequel to a popular franchise,"B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Genre,B-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship"
james stewart and donna reed star in this film about an angel showing a businessman what his life would be like if he never existed,"B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
james stewart played elwood p dowd speaking to an invisible rabbit in this 1950 comedy classic,"B-Actor,I-Actor,O,B-Character_Name,I-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Year,B-Genre,B-Opinion"
james stewart who was portraying charles lindbergh at the age of 25 was 47 when this 1957 film was made,"B-Actor,I-Actor,O,O,B-Plot,B-Character_Name,I-Character_Name,O,O,O,O,O,O,O,O,O,B-Year,O,O,O"
jamie lee curtis was awesome in this thriller about a murderer who kills many on the creepiest night of the year only later to find out it s her own brother,"B-Actor,I-Actor,I-Actor,O,O,O,O,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
janet gaynor and george o brien starred in this famous 1927 silent picture directed by german filmmaker f w murnau,"B-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor,O,O,O,B-Opinion,B-Year,B-Genre,O,O,O,O,O,B-Director,I-Director,I-Director"
